title,artist,billboard_rank,tempo_from_public_dataset,danceability_from_public_dataset,acousticness,speechiness,duration_minutes,average_loudness,dynamic_complexity,danceable_probability,happy_probability,sad_probability,relaxed_probability,party_probability
God's Plan,Drake,1,77.169,0.754,0.0332,0.109,3.3162166666666666,0.18598203361,6.0586438179,0.995114862919,0.111137069762,0.343690961599,0.589881718159,0.605281054974
SAD!,XXXTENTACION,2,75.023,0.74,0.258,0.145,2.7767666666666666,0.832326889038,7.6774969101,0.454260736704,0.0454634390771,0.309052497149,0.98367202282,0.629595398903
rockstar (feat. 21 Savage),Post Malone,3,159.847,0.587,0.117,0.0898,3.6357833333333334,0.766495466232,4.57856893539,0.836672306061,0.5,0.535766303539,0.975322842598,0.124947212636
Psycho (feat. Ty Dolla $ign),Post Malone,4,140.124,0.739,0.58,0.117,3.6906666666666665,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
In My Feelings,Drake,5,91.03,0.835,0.0589,0.125,3.6320833333333336,0.763618588448,5.71651363373,0.983037054539,0.0904417037964,0.154405802488,0.811287105083,0.70548927784
Better Now,Post Malone,6,145.028,0.68,0.354,0.0454,3.85445,0.797360062599,4.62108564377,0.236697301269,0.3598267138,0.287087887526,0.821495950222,0.588645398617
I Like It,Cardi B,7,136.048,0.816,0.099,0.129,4.223166666666667,0.963362574577,2.6114487648,0.999999880791,0.21921479702,0.509636461735,0.817196428776,0.915407299995
One Kiss (with Dua Lipa),Calvin Harris,8,123.994,0.791,0.037,0.11,3.580783333333333,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
IDGAF,Dua Lipa,9,97.028,0.836,0.0403,0.0943,3.63245,0.763618588448,5.71651363373,0.983037054539,0.0904417037964,0.154405802488,0.811287105083,0.70548927784
FRIENDS,Marshmello,10,95.079,0.626,0.205,0.0504,3.3770166666666666,0.903241872787,2.12966561317,0.999537229538,0.613036990166,0.279316276312,0.809688508511,0.0103386901319
Havana,Camila Cabello,11,104.988,0.765,0.184,0.03,3.621783333333333,0.734312474728,5.61559009552,0.988387525082,0.369450896978,0.331308811903,0.737974047661,0.721018135548
Lucid Dreams,Juice WRLD,12,83.903,0.511,0.349,0.2,3.9972666666666665,0.264016389847,5.37405109406,0.99503326416,0.307444959879,0.439626008272,0.655651390553,0.849270701408
Nice For What,Drake,13,93.394,0.586,0.0891,0.0705,3.51245,0.264016389847,5.37405109406,0.99503326416,0.307444959879,0.439626008272,0.655651390553,0.849270701408
Girls Like You (feat. Cardi B),Maroon 5,14,124.959,0.851,0.568,0.0505,3.92575,0.941546916962,3.26687526703,0.980263292789,0.614733338356,0.510960519314,0.889174699783,0.441952168941
The Middle,Zedd,15,107.01,0.753,0.171,0.0449,3.078866666666667,0.938247799873,4.00259399414,0.961608707905,0.0302187241614,0.341663807631,0.309068441391,0.535517990589
All The Stars (with SZA),Kendrick Lamar,16,96.924,0.698,0.0605,0.0597,3.8697833333333334,0.734312474728,5.61559009552,0.988387525082,0.369450896978,0.331308811903,0.737974047661,0.721018135548
no tears left to cry,Ariana Grande,17,121.993,0.699,0.04,0.0594,3.432,0.868345558643,3.02766156197,0.999150156975,0.334370821714,0.270907640457,0.725560307503,0.196661233902
